what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448707172032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707173647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707178305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707179857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707181078
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1448707181096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707182230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707196197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448707218640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448707227852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448707278715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448707286887
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448707299959
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1448707303824
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448707304311
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448707306286
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448707306326
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448707306376
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448707306989
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1448707308629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707315151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448707317972
