what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428046636
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447428048707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428051907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428119727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428122913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428153892
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1447428155560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428162395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447428163584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428172132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428172302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428194619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428196397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428204887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428217486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428222257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428228241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447428234019
started,bundle,org.eclipse.emf.codegen,2.6.0.v20120130-0943,"org.eclipse.emf.codegen",1447428263947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428264242
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447428264950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447428264997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428267031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428273764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428275098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428283516
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1447428287320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428289380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428298616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447428300261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447428301337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428313006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428320477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447428321632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428323349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447428340681
