what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474553682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474566115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474569731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474578108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474583841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474761301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474764065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474777486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474780958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474783981
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1446474789541
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1446474789629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474793166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474795898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474803319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474820384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474821348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474829673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474830173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474837649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474841582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1446474851131
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1446474855259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474873040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474891266
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1446474900542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474907371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474911147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474915599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474916992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446474921804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1446475001517
activated,perspective,org.eclipse.datatools.sqltools.sqleditor,,"org.eclipse.datatools.sqltools.sqleditor.perspectives.EditorPerspective",1446475004857
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1446475006690
