what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448619600188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619601631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619609278
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448619610220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448619659901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619663277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619699074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448619701305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448619708579
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1448619711480
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448619713984
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619718906
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619718942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619720061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619762770
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448619764265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619796252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619798821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619804844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619819845
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619823655
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619823662
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619825490
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619826894
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619828683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448619830152
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619830152
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619831710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619834143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619835606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619850038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619856609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619901016
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448619902871
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448619902871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619970847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448619984762
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1448619987086
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1448619989783
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619994756
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1448619994791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448619996316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448620044672
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448620045945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448620072595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448620094276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448620104940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448620143813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448620151346
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448620154233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1448620163536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1448620168720
