what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064076738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064152383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064155019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064157988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064167756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064300666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064303982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064311982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064313543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064317943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064321567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064341925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064356866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064391244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064400637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064423218
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1447064423298
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1447064423326
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447064423438
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447064423498
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447064441904
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447064441904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064443132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064585830
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447064588050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447064593106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447064594142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064596326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064608871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064618212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064666907
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447064670916
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064704666
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447064704882
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064717207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447064717459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064738244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064805521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064807025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064809253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447064811001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447064812038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447064812974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447064813514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064816634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064823450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447064825138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447064826427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447064827107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447064827931
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064829847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447064831431
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064833971
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447064834211
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064834275
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447064836636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447064847856
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447064849001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064852129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064854197
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1447064854237
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447064867423
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447064867483
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447064923215
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447064927778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064941175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064956209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064957761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447064997959
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447064997967
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447069857664
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447069862289
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447069865893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447069872153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069889759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069897051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069906328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069910820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447069920717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447069938842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1447069940598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447069943650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447069944438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447069950371
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447069959959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069963436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069980599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447069993012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447069994548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070013379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447070019660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447070020108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447070021304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1447070023188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447070024852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447070033989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070035409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070044828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070159652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070163161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070165633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070176637
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447070185726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070189278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447070191323
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1447070191363
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447070191847
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447070191903
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1447070209560
