what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295562205
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295563559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295566720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295568773
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295568788
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295686954
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295698403
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295728430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295739549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295741583
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295747697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295753330
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295754098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1449295757007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1449295757637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1449295758122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295759945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295763892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295765207
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295769039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295772081
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295774155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1449295774779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295775937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295779628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295780752
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295783333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295800511
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295804113
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295804128
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295808749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295810057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295816117
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295821084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1449295826049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295828132
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295830217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295849005
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295849859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295853861
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1449295859486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295866582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295878326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295898566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295903463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1449295904617
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295906181
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1449295909046
