what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447075022717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447075024977
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1447075025015
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447075037912
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1447075037994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447075079689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447075351702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447075355508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076169109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076193457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447076195476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447076196640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447076199630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447076200290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076203800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076229298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1447076230307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447076230894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1447076231345
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447076239367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447076240768
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447076242027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447076243182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447076243740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447076244486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076248389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447076281610
