what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890686163
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1448890688850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448890695987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890698486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890713887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448890718690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890719993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890819982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1448890827998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448890829976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448890835495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448890838978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890840553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890854460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1448890912153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890914050
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1448890917464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448890966952
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1448890969029
